id,tarifa_id,importe,importe_base,cases,multiplicador,desvio,hora_min,hora_max,hora_media,diagnostico,muestra_confiable,confirmado_manual,fecha_aparicion,tarifas_normalizadas_id
472f323e-1c4a-4fd7-af0a-7bed9b804fb2,1edba25c-d931-487d-8c7b-f1cd07c2ce2f,4771.95,3976.59,3,1.2,0.3752,9.9,10.82,10.38,CONFIRMADO,false,true,2026-03-12 10:07:24+00,472f323e-1c4a-4fd7-af0a-7bed9b804fb2
cefb5c35-38e3-4e2c-a9ed-c9385fbe0a57,658bf7fa-4e37-41c0-8a2b-fabd4c290260,4970.74,4970.74,1,1,0,14.82,14.82,14.82,CONFIRMADO,false,true,2026-03-12 14:46:57+00,cefb5c35-38e3-4e2c-a9ed-c9385fbe0a57
abb4f86b-d8ec-40d3-bc81-bf3610c96ee1,be6a7db6-12e7-4723-8f4c-bb7950a28e85,5964.94,5964.94,1,1,0,17.08,17.08,17.08,CONFIRMADO,false,true,2026-03-12 16:28:06+00,abb4f86b-d8ec-40d3-bc81-bf3610c96ee1
b516d337-9c3c-409a-93cd-a471469b8f7f,b6258e3a-075f-41ba-8675-8e8b4d9b96e0,5964.94,5964.94,2,1,0.3083,16.98,17.6,17.29,CONFIRMADO,false,true,2026-03-12 16:30:59+00,b516d337-9c3c-409a-93cd-a471469b8f7f
e7180b4f-bdee-4a0f-b82e-bd0f956e88a6,daa2de7b-1c79-4e70-8326-07b1c380489d,5200,5200,1,1,0,21.73,21.73,21.73,CONFIRMADO,false,true,2026-03-12 21:44:33+00,e7180b4f-bdee-4a0f-b82e-bd0f956e88a6
9068379d-73a6-4643-a5ec-59d2609820ca,66581dc8-5dfa-42f8-883b-98370d8fd935,4970.74,4970.74,1,1,0,23.93,23.93,23.93,CONFIRMADO,false,true,2026-03-12 23:56:22+00,9068379d-73a6-4643-a5ec-59d2609820ca
c292059e-bd42-4871-9467-3bb385c8fbfd,02037cf4-0d29-4ee5-8f27-95991111ac42,8400,8400,4,1,3.051,13.78,20.57,17.14,CONFIRMADO,false,true,2026-03-13 07:37:08+00,c292059e-bd42-4871-9467-3bb385c8fbfd
55c64e95-4755-4b8f-8b32-d3783a98f74f,87b9a977-a6c1-4070-8af4-a2ceed4db693,3976.59,3976.59,2,1,0.2333,14.67,15.13,14.9,CONFIRMADO,false,true,2026-03-13 14:29:51+00,55c64e95-4755-4b8f-8b32-d3783a98f74f
6f0d90a7-3e89-4283-bbc7-a2b4f549a469,20515d86-09ea-4257-83e5-f286b2d155f7,3000,3000,1,1,0,15.6,15.6,15.6,CONFIRMADO,false,true,2026-03-13 15:36:15+00,6f0d90a7-3e89-4283-bbc7-a2b4f549a469
df685b9b-cb34-4a9c-8957-57490c35c8a0,7f74ef35-4015-40be-82ea-2323bb3aac98,4771.95,3976.59,1,1.2,0,9.48,9.48,9.48,CONFIRMADO,false,true,2026-03-13 16:16:00+00,df685b9b-cb34-4a9c-8957-57490c35c8a0
ad2fe792-48bd-41f3-a152-fe66b383bb2b,685bc4ee-1c96-4bdd-8c2a-a4bdb8fce0e1,4771.95,3976.59,1,1.2,0,10.53,10.53,10.53,CONFIRMADO,false,true,2026-03-13 17:19:53+00,ad2fe792-48bd-41f3-a152-fe66b383bb2b
a4c2445d-f9b5-4db9-b438-3705cde574d1,7e56e62a-0718-4cc3-8f81-b37a682e228e,4771.95,4771.95,1,1,0,16.22,16.22,16.22,CONFIRMADO,false,true,2026-03-13 19:41:37+00,a4c2445d-f9b5-4db9-b438-3705cde574d1
17a2c9dd-ce46-42cc-891a-f593ccfc8ff5,67b609ac-6c04-4035-8688-41f44a74a129,3976.59,3976.59,1,1,0,13.77,13.77,13.77,CONFIRMADO,false,true,2026-03-14 01:22:55+00,17a2c9dd-ce46-42cc-891a-f593ccfc8ff5
221e5f4f-e7b8-4e65-84d6-18e570255e79,e53f3da7-db38-45f0-8679-9ebeb19159ae,994.15,994.15,1,1,0,8.97,8.97,8.97,CONFIRMADO,false,true,2026-03-14 08:58:44+00,221e5f4f-e7b8-4e65-84d6-18e570255e79
e59376ea-d2e8-49ac-86f9-97a9488fb159,285f0ca3-332b-479b-8f8c-ac45fbf2dbef,1500,1500,1,1,0,16.45,16.45,16.45,CONFIRMADO,false,true,2026-03-14 22:23:25+00,e59376ea-d2e8-49ac-86f9-97a9488fb159
0ef2a734-a5ac-4481-8adc-34aaff8f3322,eb1b76cd-fcc7-4b48-8ec0-4a246d406186,1500,1500,2,1,4.45,8.83,17.73,13.28,CONFIRMADO,false,true,2026-03-15 08:50:44+00,0ef2a734-a5ac-4481-8adc-34aaff8f3322
dc8f082d-641e-49ff-b503-90472824f422,cf9fe56c-cb78-42e7-8b6e-883d11e48fec,1500,1500,2,1,3.0083,10.13,16.15,13.14,CONFIRMADO,false,true,2026-03-15 10:08:43+00,dc8f082d-641e-49ff-b503-90472824f422
8bf69ff5-ff6f-41c5-8038-05541291fcf2,b43c8c8d-d28e-49ef-8140-c1c6df95dac4,13426.59,13426.59,24,1,6.0368,5.03,23.92,13,CONFIRMADO,true,true,2026-03-16 05:18:00+00,8bf69ff5-ff6f-41c5-8038-05541291fcf2
4aff8eff-5e8a-4406-951c-70e6c5ae5ad3,862ea305-edf4-48b4-8a3c-0c2096339240,3976.59,3976.59,1,1,0,14.68,14.68,14.68,CONFIRMADO,false,true,2026-03-16 05:54:31+00,4aff8eff-5e8a-4406-951c-70e6c5ae5ad3
1ea9bce3-a6e0-48c5-ad27-1d22fd84fd1a,f9618b6e-4304-4d35-8c29-f1acb472b6db,13426.59,13426.59,4,1,6.5239,1.12,18.88,9.75,CONFIRMADO,false,true,2026-03-16 06:47:36+00,1ea9bce3-a6e0-48c5-ad27-1d22fd84fd1a
4a025af4-0a08-4bd1-b35e-71c7b19f0137,a2390279-0cd2-4b23-81f6-3e11dd17a41e,29892.69,29892.69,14,1,4.4644,7.38,19.95,12.58,CONFIRMADO,false,true,2026-03-16 07:15:16+00,4a025af4-0a08-4bd1-b35e-71c7b19f0137
d8246873-f2cf-4595-8e3f-0dfebc8304d5,bc0b7d52-9cc1-4773-885c-0ed5d50043a6,6000,6000,5,1,3.4683,4.95,14.43,11.47,CONFIRMADO,false,true,2026-03-16 12:11:49+00,d8246873-f2cf-4595-8e3f-0dfebc8304d5
c573470a-9edf-4de9-aaab-1d130bc1845e,6bdf298a-a059-4af7-8fa3-3e5c979353ca,13426.59,13426.59,15,1,5.9605,0.45,23.92,13.15,CONFIRMADO,true,true,2026-03-16 12:13:51+00,c573470a-9edf-4de9-aaab-1d130bc1845e
361082e8-ae4b-4687-840b-92f6547adc85,b4611a41-9d5e-4176-84c6-04d9e994d1c7,6600,6600,4,1,5.124,12.23,23.25,17.73,CONFIRMADO,false,true,2026-03-16 12:26:20+00,361082e8-ae4b-4687-840b-92f6547adc85
9d7d3aa9-34e0-4eef-b5de-1f0a34e4ac7b,8045706d-547e-4eee-8d7a-ab41764dcc05,2600,2600,1,1,0,11.07,11.07,11.07,CONFIRMADO,false,true,2026-03-16 13:26:54+00,9d7d3aa9-34e0-4eef-b5de-1f0a34e4ac7b
0f796c3b-0951-4970-a4d4-66b8c3d721d2,d8c50169-0bfc-4f5e-814a-bd21d33f5e0d,29892.69,29892.69,9,1,3.8148,9.98,19.12,14.79,CONFIRMADO,false,true,2026-03-16 17:21:27+00,0f796c3b-0951-4970-a4d4-66b8c3d721d2
a4ef3d4b-20e9-4087-9967-628a0d1a08bc,870b6aad-5920-4b5c-8d75-44f27e9244df,3976.59,3976.59,1,1,0,13.22,13.22,13.22,CONFIRMADO,false,true,2026-03-17 06:14:01+00,a4ef3d4b-20e9-4087-9967-628a0d1a08bc
2ba275bd-dd5e-4de1-8c55-2dc67eae771b,12aebdbc-838e-4b49-824e-0afee665b2a2,14946.44,14946.44,1,1,0,8.3,8.3,8.3,CONFIRMADO,false,true,2026-03-17 08:18:12+00,2ba275bd-dd5e-4de1-8c55-2dc67eae771b
7e6497dc-a97f-4d4f-bbb4-f7a2d461c087,55fed0d0-8f26-4b2f-8a24-245eac1e8821,4970.74,4970.74,1,1,0,11.08,11.08,11.08,CONFIRMADO,false,true,2026-03-17 11:05:40+00,7e6497dc-a97f-4d4f-bbb4-f7a2d461c087
ecc2d0c7-c02f-4864-a31f-7332e65e1974,44c237f1-b9e5-428d-8fc6-802f9998a635,3976.59,3976.59,1,1,0,12.67,12.67,12.67,CONFIRMADO,false,true,2026-03-17 12:40:40+00,ecc2d0c7-c02f-4864-a31f-7332e65e1974
3ff837fd-ca79-40ba-a74d-b06646631fae,72a49fcb-9b8e-4d70-82d3-de9ede15ef26,3976.59,3976.59,1,1,0,14.5,14.5,14.5,CONFIRMADO,false,true,2026-03-17 13:43:53+00,3ff837fd-ca79-40ba-a74d-b06646631fae
b685b4f3-9be0-47b4-937f-5b91073a0266,0fcf13eb-ed8b-4ee8-83aa-a1eb73b7a662,4771.95,4771.95,2,1,2.475,11.78,16.73,14.26,CONFIRMADO,false,true,2026-03-17 17:23:37+00,b685b4f3-9be0-47b4-937f-5b91073a0266
3ced515f-1806-443f-885a-2b486cb8b585,dcd48d13-249a-4444-84cf-e4e0576f317c,5964.94,5964.94,1,1,0,8.08,8.08,8.08,CONFIRMADO,false,true,2026-03-17 19:50:56+00,3ced515f-1806-443f-885a-2b486cb8b585
0340cf46-b913-4ba3-b996-65d42b4649f8,56a21d85-27c3-4c95-8fea-c24121b06a7a,6000,6000,1,1,0,13.4,13.4,13.4,CONFIRMADO,false,true,2026-03-18 09:19:05+00,0340cf46-b913-4ba3-b996-65d42b4649f8
3c60213a-71d2-4c1f-b940-cbdc478bb802,2b0cd95b-8f5d-4a05-8a7e-04952ec94219,4245.83,4245.83,1,1,0,13.17,13.17,13.17,CONFIRMADO,false,true,2026-03-18 13:10:29+00,3c60213a-71d2-4c1f-b940-cbdc478bb802
9409f6bb-7e80-4948-a6c5-4657e0e1145d,22fdb3a7-f35c-4600-8f30-c9ac7ccc1f30,3040.04,3040.04,1,1,0,13.62,13.62,13.62,CONFIRMADO,false,true,2026-03-18 13:37:38+00,9409f6bb-7e80-4948-a6c5-4657e0e1145d
62dd3666-34db-46a2-99e8-2a0b9b1356f8,3216cb53-4eb1-4684-885f-fc8195ee3d27,4500,3000,4,1.5,4.3662,9.73,21.25,15.75,CONFIRMADO,false,true,2026-03-19 06:45:39+00,62dd3666-34db-46a2-99e8-2a0b9b1356f8
151193c6-7f88-4f02-b689-a55de801b8fb,67b609ac-6c04-4035-8688-41f44a74a129,4771.95,4771.95,1,1,0,10.98,10.98,10.98,CONFIRMADO,false,true,2026-03-19 07:41:25+00,151193c6-7f88-4f02-b689-a55de801b8fb
bcab1165-5e14-4ec5-a5f9-4152bd928a62,9483e056-57df-474c-8b31-9176da90c8d8,4500,4500,3,1,3.0944,7.32,14.58,11.57,CONFIRMADO,false,true,2026-03-19 09:46:19+00,bcab1165-5e14-4ec5-a5f9-4152bd928a62
525532de-a327-4a9b-aa8e-1f8d482ad1d1,ee03f98f-6366-475a-8753-ced47a75c650,4813.24,4813.24,1,1,0,14.98,14.98,14.98,CONFIRMADO,false,true,2026-03-19 14:59:28+00,525532de-a327-4a9b-aa8e-1f8d482ad1d1
67c9aaee-9936-4494-985b-ed3219603143,7a2ca0b5-9629-419e-8713-8191060ab6e6,3976.59,3976.59,1,1,0,15.13,15.13,15.13,CONFIRMADO,false,true,2026-03-19 15:08:05+00,67c9aaee-9936-4494-985b-ed3219603143
fec6e5c2-5da7-40ce-8185-98f3b92b97ab,a4f556f0-90c8-461c-84e0-b2c353b0b44a,4771.95,4771.95,2,1,1.6083,16.1,19.32,17.71,CONFIRMADO,false,true,2026-03-19 16:06:00+00,fec6e5c2-5da7-40ce-8185-98f3b92b97ab
82c9e6cd-6b22-460d-8d2a-92f846a6f1ce,000124bd-60ba-428d-8abf-e5d220d2ea95,4813.24,4813.24,1,1,0,22.2,22.2,22.2,CONFIRMADO,false,true,2026-03-19 22:12:44+00,82c9e6cd-6b22-460d-8d2a-92f846a6f1ce
8fa5365b-8b94-4019-9788-2649dfb857e9,b89b29d2-ddab-40b2-8432-baff43444659,994.15,994.15,1,1,0,1.05,1.05,1.05,CONFIRMADO,false,true,2026-03-20 01:03:05+00,8fa5365b-8b94-4019-9788-2649dfb857e9
a32a7838-1128-409f-9e6f-d788f62b2250,b2997921-0a79-4d07-8616-284c2d3b5c23,4771.95,4771.95,1,1,0,8.98,8.98,8.98,CONFIRMADO,false,true,2026-03-20 08:59:36+00,a32a7838-1128-409f-9e6f-d788f62b2250
2f3c3d2d-5907-4043-8a09-9b26b63ccfc6,3950ffe4-c864-4630-8949-abc3e26b1714,5964.94,5964.94,1,1,0,20.63,20.63,20.63,CONFIRMADO,false,true,2026-03-20 17:36:46+00,2f3c3d2d-5907-4043-8a09-9b26b63ccfc6
275d9de6-e493-4a08-9f00-94b15f5cc51f,7b683fd9-60f1-42db-88d4-4186ae75960f,3976.59,3976.59,1,1,0,13.33,13.33,13.33,CONFIRMADO,false,true,2026-03-20 21:03:34+00,275d9de6-e493-4a08-9f00-94b15f5cc51f
1489d28e-ff4d-4dd3-ba51-f93def9b137d,c0ae52ff-8415-433d-8243-e1f81ffcf35d,4970.74,4970.74,1,1,0,0.22,0.22,0.22,CONFIRMADO,false,true,2026-03-20 23:51:23+00,1489d28e-ff4d-4dd3-ba51-f93def9b137d
daf2654f-fa06-4462-bfa2-06670c251a84,5bcc0979-84a7-4bbc-8ff1-8500bc5ff526,4500,4500,2,1,2.65,7.88,13.18,10.53,CONFIRMADO,false,true,2026-03-21 07:51:23+00,daf2654f-fa06-4462-bfa2-06670c251a84
2fe0a401-c0bd-4d83-8cbc-7d822329fa8d,c78efb2a-a3f5-4e32-829b-0e9debe8658a,6000,6000,1,1,0,4.32,4.32,4.32,CONFIRMADO,false,true,2026-03-21 09:38:09+00,2fe0a401-c0bd-4d83-8cbc-7d822329fa8d
bd284e6f-2e09-41f4-90ab-c9d89c2d3e05,29a5b36e-c940-47c8-858f-9d68c3a45c2c,4500,4500,1,1,0,20.97,20.97,20.97,CONFIRMADO,false,true,2026-03-21 15:29:31+00,bd284e6f-2e09-41f4-90ab-c9d89c2d3e05
9af7d1cc-e2ed-425d-8fbf-b39aebc162df,4aece0b4-d681-4de7-81fe-582d2cdc8c38,7500,6000,1,1.25,0,9.83,9.83,9.83,CONFIRMADO,false,true,2026-03-22 20:44:15+00,9af7d1cc-e2ed-425d-8fbf-b39aebc162df
43e44abf-3ab4-498f-a715-642601863fc2,c5fa03df-0b16-4bed-8de9-c39feba755af,4970.74,4970.74,1,1,0,14.25,14.25,14.25,CONFIRMADO,false,true,2026-03-23 11:45:41+00,43e44abf-3ab4-498f-a715-642601863fc2
729e4183-3767-4f1e-a503-c236f7dc0668,d4591bfa-42ff-4edc-8eb3-e94ffaee9191,4970.74,4970.74,1,1,0,11.08,11.08,11.08,CONFIRMADO,false,true,2026-03-23 12:38:06+00,729e4183-3767-4f1e-a503-c236f7dc0668
c1f3ed61-b48b-4174-8bb2-30aad3cd3c8c,247babf6-8767-42ff-89a0-d2978f031f25,4970.74,4970.74,1,1,0,12.72,12.72,12.72,CONFIRMADO,false,true,2026-03-23 12:43:30+00,c1f3ed61-b48b-4174-8bb2-30aad3cd3c8c
a678962b-c7c3-4454-b9a7-624557e11285,f2050f62-34ef-4bab-8ef7-8c20525a6e64,4771.95,4771.95,3,1,0.7233,17.35,19.12,18.19,CONFIRMADO,false,true,2026-03-23 17:21:24+00,a678962b-c7c3-4454-b9a7-624557e11285
05d1a320-8580-4a2a-826b-6aa247f84c69,d5aab35a-8547-434e-88da-66479958f516,6000,6000,3,1,4.2403,11.95,22.33,17.07,CONFIRMADO,false,true,2026-03-25 12:09:14+00,05d1a320-8580-4a2a-826b-6aa247f84c69
e666525f-ed26-4fb0-bf7a-0e96094b141f,1eb060e4-00a3-4a4b-8823-98957fc488c2,6000,6000,7,1,2.1413,13.58,20.93,17.7,CONFIRMADO,false,true,2026-03-25 14:00:50+00,e666525f-ed26-4fb0-bf7a-0e96094b141f
d02451ea-57cb-4b9c-a039-0dde873a73fb,ae299f6f-a7f5-46cd-8406-53156ad29d7d,6600,6600,6,1,2.2581,10.12,15.4,12,CONFIRMADO,false,true,2026-03-25 18:20:39+00,d02451ea-57cb-4b9c-a039-0dde873a73fb
ac50b230-935b-40be-b72d-1b3adfe71909,8ebbdbf6-82e9-4aba-8d07-4fbd5eca3c21,4500,4500,1,1,0,0.42,0.42,0.42,CONFIRMADO,false,true,2026-03-26 00:25:59+00,ac50b230-935b-40be-b72d-1b3adfe71909
afc8da86-fecb-4dac-9a2f-fb47ccd4ebc4,6a2c5f50-cc68-4e66-8fa0-d65db2ef4a3c,8400,8400,1,1,0,22.73,22.73,22.73,CONFIRMADO,false,true,2026-03-26 18:19:32+00,afc8da86-fecb-4dac-9a2f-fb47ccd4ebc4
0f6eb59e-23b6-43b2-827f-226c7b9a083d,5786879f-ef26-4c8f-83ea-8ebbea848122,3976.59,3976.59,4,1,4.2829,11.5,21.43,16.85,CONFIRMADO,false,true,2026-03-27 13:11:43+00,0f6eb59e-23b6-43b2-827f-226c7b9a083d
814abc10-4d2d-417e-84cc-5ed5029c98d0,bfd6f7c4-2acf-4a9b-8718-dc8ea57562f7,994.15,994.15,1,1,0,16.1,16.1,16.1,CONFIRMADO,false,true,2026-03-28 06:09:45+00,814abc10-4d2d-417e-84cc-5ed5029c98d0
29376fa0-d2b3-4d10-acfe-027b57592e4a,2e43931e-ecfe-4994-8d20-26aad9c06da4,994.15,994.15,1,1,0,7.6,7.6,7.6,CONFIRMADO,false,true,2026-03-28 07:36:13+00,29376fa0-d2b3-4d10-acfe-027b57592e4a
fe917d4b-ff97-4cf2-a957-aa6f66e4665d,51bf39d5-66e5-4c69-8c4e-9c9cd93616bb,1192.99,994.15,2,1.2,0.4833,7.77,8.73,8.25,CONFIRMADO,false,true,2026-03-28 13:38:53+00,fe917d4b-ff97-4cf2-a957-aa6f66e4665d
a7bb571a-92fc-4a30-b82f-5810c134c1d1,826037ac-db7a-4d93-802a-ee1089323838,1192.99,1192.99,1,1,0,13.97,13.97,13.97,CONFIRMADO,false,true,2026-03-28 13:58:25+00,a7bb571a-92fc-4a30-b82f-5810c134c1d1
bdc805a3-8968-415f-b09a-8b2a73d4963d,3339c7e8-9952-410c-8d26-4fb4a2eede5c,1192.99,994.15,6,1.2,4.3288,7.32,19.95,10.38,CONFIRMADO,false,true,2026-03-28 14:02:27+00,bdc805a3-8968-415f-b09a-8b2a73d4963d
1f090a8d-17f9-450e-b797-c6b91ac01a7f,0eb36600-5ba0-435f-8eb9-7f4b427e6a71,29892.69,29892.69,2,1,4.75,8.23,17.73,12.98,CONFIRMADO,false,true,2026-03-30 08:14:06+00,1f090a8d-17f9-450e-b797-c6b91ac01a7f
e1b32c21-6550-405b-9cfd-a8764b9f78c1,f8d10e13-cb57-47e8-8c9e-1afb2fa2101c,4970.74,4970.74,1,1,0,11.93,11.93,11.93,CONFIRMADO,false,true,2026-03-30 11:56:32+00,e1b32c21-6550-405b-9cfd-a8764b9f78c1
ee707446-c688-416a-8a38-bd3dcc9d8078,69876855-972c-4a07-830e-2973ac7a0000,3976.59,3976.59,1,1,0,11.78,11.78,11.78,CONFIRMADO,false,true,2026-03-30 12:17:30+00,ee707446-c688-416a-8a38-bd3dcc9d8078
15ff62c1-293f-4024-a887-a975a210edc9,49112538-4198-4fbe-8dff-6090172ad00c,1988.3,1988.3,2,1,0.6083,14.77,15.98,15.38,CONFIRMADO,false,true,2026-03-30 14:46:34+00,15ff62c1-293f-4024-a887-a975a210edc9
fdf1ac63-3d5f-4ed3-ab87-d32c2cb94200,70545bc1-3ddc-4ecf-8abd-37ecc8f2fb70,1988.3,1988.3,1,1,0,15.18,15.18,15.18,CONFIRMADO,false,true,2026-03-30 15:11:24+00,fdf1ac63-3d5f-4ed3-ab87-d32c2cb94200
76429767-1053-4e87-8d9c-14df6f7d7da7,f6b3433b-4242-47da-80fe-df235e22bccd,1988.3,1988.3,1,1,0,15.4,15.4,15.4,CONFIRMADO,false,true,2026-03-30 15:24:48+00,76429767-1053-4e87-8d9c-14df6f7d7da7
2de1e5ae-353c-4f89-9fd8-a7fe118caace,cc5fbb76-f3a3-48f9-8994-b8a2bc0d9127,3000,3000,1,1,0,19.65,19.65,19.65,CONFIRMADO,false,true,2026-03-30 19:39:12+00,2de1e5ae-353c-4f89-9fd8-a7fe118caace
bbe68a95-9789-4254-9d3f-7c9306e94851,34c510b5-dfcf-40a3-8726-af1ef7c52b0c,3976.59,3976.59,2,1,0.025,15.57,15.62,15.59,CONFIRMADO,false,true,2026-03-31 15:34:54+00,bbe68a95-9789-4254-9d3f-7c9306e94851
5b90240c-11c6-443f-b74a-643092a2c5dc,90724f8a-9439-4d36-8715-5499bd622d71,9172.97,9172.97,58,1,6.6152,0.05,23.93,13.18,CONFIRMADO,true,true,2026-04-01 00:10:53+00,5b90240c-11c6-443f-b74a-643092a2c5dc
41c3f7ea-1503-4d75-8e86-61103629b67c,e2261f49-1cce-46df-8aa9-f4469f3f3c2d,5580.72,5580.72,5,1,2.9543,6.9,15.72,12,CONFIRMADO,false,true,2026-04-01 00:13:09+00,41c3f7ea-1503-4d75-8e86-61103629b67c
6f5e140a-d0cf-40d3-8713-d91a40b2a6c3,2fb8ff02-fb79-45d1-8044-f926e42653e5,5580.72,5580.72,44,1,6.9231,0.05,23.93,12.02,CONFIRMADO,true,true,2026-04-01 00:14:31+00,6f5e140a-d0cf-40d3-8713-d91a40b2a6c3
e07af6f2-443a-4733-9d03-c0a95a3c38d3,9f0e4786-37fe-4ea9-80a1-ad20438ed0f4,9172.97,9172.97,1,1,0,16.18,16.18,16.18,CONFIRMADO,false,true,2026-04-01 00:19:51+00,e07af6f2-443a-4733-9d03-c0a95a3c38d3
11898f2c-b902-4773-a50e-c5ccc40496d4,52d7cf98-737d-4b46-8320-6a88ba9f478b,9172.97,9172.97,45,1,4.7094,2.68,22.73,13.8,CONFIRMADO,true,true,2026-04-01 01:30:16+00,11898f2c-b902-4773-a50e-c5ccc40496d4
6f100a4a-80cc-405e-a8c7-fe646784c5ee,99f85bd1-6da6-430e-8ad8-7258257a6a87,5580.72,5580.72,29,1,5.0437,2.57,23.2,14.39,CONFIRMADO,true,true,2026-04-01 01:36:54+00,6f100a4a-80cc-405e-a8c7-fe646784c5ee
3943a89b-86d0-48a6-a09a-c46e39017c47,b43c8c8d-d28e-49ef-8140-c1c6df95dac4,14084.49,14084.49,19,1,5.6557,2.15,23.98,12.12,CONFIRMADO,true,true,2026-04-01 04:12:38+00,3943a89b-86d0-48a6-a09a-c46e39017c47
4a5e773f-34b5-496b-ae37-379d9b8eb11d,9b64797c-57df-49ad-8f16-d397760c9188,2391.63,2391.63,3,1,1.5653,11.02,14.77,13.12,CONFIRMADO,false,true,2026-04-01 05:02:37+00,4a5e773f-34b5-496b-ae37-379d9b8eb11d
652fd933-8062-4a82-b441-2bb71c3a8031,e327510c-52cc-4ac3-805d-225374493c54,7056.05,7056.05,5,1,2.0211,9.97,14.88,11.89,CONFIRMADO,false,true,2026-04-01 05:10:35+00,652fd933-8062-4a82-b441-2bb71c3a8031
28cfbadc-698f-44ce-8adc-39052085807d,f9618b6e-4304-4d35-8c29-f1acb472b6db,14084.49,14084.49,5,1,3.9826,6.6,15.88,9.86,CONFIRMADO,false,true,2026-04-01 06:08:30+00,28cfbadc-698f-44ce-8adc-39052085807d
f5804d9d-6759-4dbf-9238-c3c181589654,173fb795-0625-4ead-825a-0ecf427fce83,15678.81,15678.81,15,1,4.4642,8.03,20.58,14.34,CONFIRMADO,true,true,2026-04-01 07:09:04+00,f5804d9d-6759-4dbf-9238-c3c181589654
d5924899-c46f-45a2-aff9-3e41e9b6e636,3d2590b8-357a-4120-84a4-28363b7f674c,7440.75,7440.75,1,1,0,16.7,16.7,16.7,CONFIRMADO,false,true,2026-04-01 09:55:26+00,d5924899-c46f-45a2-aff9-3e41e9b6e636
0f5eae14-3fff-4e7e-ac1c-e9831e00abf5,b523375c-52d3-4878-8fd1-80418d164e50,2385.97,2385.97,1,1,0,10.63,10.63,10.63,CONFIRMADO,false,true,2026-04-01 10:38:28+00,0f5eae14-3fff-4e7e-ac1c-e9831e00abf5
080d6c77-c148-4308-be45-712ad16a1d7d,6bdf298a-a059-4af7-8fa3-3e5c979353ca,14084.49,14084.49,26,1,7.037,0.88,23.77,11.74,CONFIRMADO,true,true,2026-04-01 12:20:28+00,080d6c77-c148-4308-be45-712ad16a1d7d
447af674-b648-4e3b-8396-633e9f5536bd,38f9c081-535a-4078-8854-df25d6f242f9,1988.3,1988.3,1,1,0,12.37,12.37,12.37,CONFIRMADO,false,true,2026-04-01 12:22:54+00,447af674-b648-4e3b-8396-633e9f5536bd
8f6e20a2-995b-455c-b290-95b294f29dc4,666ebbff-ac93-4995-8f7a-9e72e4477d90,14084.49,14084.49,9,1,7.2079,0.47,22.92,13.97,CONFIRMADO,false,true,2026-04-01 12:33:11+00,8f6e20a2-995b-455c-b290-95b294f29dc4
08806bf3-8426-4f2d-9222-0a680ee9cc4e,af811601-5033-4cf4-80e6-5f6f968a1db3,1328.62,1328.62,1,1,0,12.68,12.68,12.68,CONFIRMADO,false,true,2026-04-01 12:41:52+00,08806bf3-8426-4f2d-9222-0a680ee9cc4e
15fe26f3-c4dc-4f13-8317-e9b213d9b0ec,08069a73-c49e-43c2-8ae7-23c7f2049de0,5660.62,5660.62,4,1,3.3423,6.15,15.25,11.55,CONFIRMADO,false,true,2026-04-01 12:50:51+00,15fe26f3-c4dc-4f13-8317-e9b213d9b0ec
f1e9bc71-16ed-477f-9eb7-cdb3670d0fe0,224b5822-995f-4a04-82da-57db957a90eb,14084.49,14084.49,9,1,5.5839,0.47,21.6,11.18,CONFIRMADO,false,true,2026-04-01 15:56:18+00,f1e9bc71-16ed-477f-9eb7-cdb3670d0fe0
f4e86540-ab06-437f-b903-c4b78ed518b6,87ea9909-7488-4644-8c23-02041e5ad6a2,5964.94,5964.94,2,1,0,16.25,16.25,16.25,CONFIRMADO,false,true,2026-04-01 16:15:19+00,f4e86540-ab06-437f-b903-c4b78ed518b6
8b02083b-2902-4d2e-ab91-bb71a3835b44,78b83c9f-1966-43b0-8dc7-60cd00134011,15678.81,15678.81,12,1,2.1533,12.05,20.35,18.01,CONFIRMADO,false,true,2026-04-01 16:50:42+00,8b02083b-2902-4d2e-ab91-bb71a3835b44
ad8d0e1e-3894-4914-aeca-8c90671dbdb4,009c5ff0-9d44-4907-8bcb-79c66c6a088e,5660.62,5660.62,4,1,3.2502,8.52,17.07,11.81,CONFIRMADO,false,true,2026-04-01 17:04:45+00,ad8d0e1e-3894-4914-aeca-8c90671dbdb4
7c23f8b0-65c8-48db-a69d-a20b656ef2f7,d14de0fb-20f8-4cc8-87dc-84a2a1784b57,15678.81,15678.81,4,1,4.1483,7.02,17.12,10.12,CONFIRMADO,false,true,2026-04-01 17:08:15+00,7c23f8b0-65c8-48db-a69d-a20b656ef2f7
792970c7-89db-4f50-9a3f-e23cd418cda3,0eb36600-5ba0-435f-8eb9-7f4b427e6a71,31357.48,31357.48,2,1,0.2333,18.48,18.95,18.72,CONFIRMADO,false,true,2026-04-01 17:15:52+00,792970c7-89db-4f50-9a3f-e23cd418cda3
7af9da14-c901-4489-a666-f4ddc6493df3,d8c50169-0bfc-4f5e-814a-bd21d33f5e0d,31357.48,31357.48,11,1,4.0888,8,19.7,12.45,CONFIRMADO,false,true,2026-04-01 17:21:19+00,7af9da14-c901-4489-a666-f4ddc6493df3
