id,file_name,patente,tarifa,categoria,concesion
41cc6523-669e-4fbb-9483-089bb60bc168,pasadas_2026-07-29_5009A02060191.csv,AD625QB,9935.82,7,AUSA
41ddf2cf-9cf8-41e5-bfd9-5bd78aa833e2,pasadas_2026-07-16_343555.csv,AB151SM,3976.59,6,AUTO-OESTE
41e6f214-00b6-4761-8af1-08a6ae65187c,pasadas_2026-07-15_5364165.csv,AI348TS,2805.54,2,AUBASA
41f84eb6-944f-4daa-b205-940e9b0aa627,pasadas_2026-07-15_5009A02037803.csv,AG939HR,33965.25,9,AUSA
41fa1bf2-79dd-47b9-b967-1017dce47fa7,pasadas_2026-07-29_5009A02060191.csv,AH351RT,9935.82,8,AUSA
42070387-9134-46fa-958a-e1956be10cf6,pasadas_2026-07-16_329454.csv,AI178ER,4970.74,7,AUTO-OESTE
421984ca-439f-4e13-ad18-c6186da2a4e3,pasadas_2026-07-23_5009A02044703.csv,AC295IE,15255.79,7,AUSA
4288a153-7975-4d66-a125-52779014be83,pasadas_2026-07-23_5009A02044703.csv,AG893YR,15255.79,9,AUSA
429b8426-0d34-4e75-ab9c-6476d38328f4,pasadas_2026-07-08_5009A02027769.csv,AF436WI,6044.83,7,AUSA
429b87d1-9b40-4939-9624-e3060c8d4e32,pasadas_2026-07-22_1947768.csv,AF103ZL,17400.00,5,SANTAFE
42b2f04b-4e60-413d-89a9-e75d06dac87b,pasadas_2026-07-16_343555.csv,AB633TZ,3976.59,6,AUTO-OESTE
42c85361-33ac-4ff4-96f7-ae5fe19ac5db,pasadas_2026-07-15_5009A02037803.csv,AG309CO,33965.25,9,AUSA
42d1fee0-11f2-4468-baab-a4e51dd9ca44,pasadas_2026-07-23_5009A02044703.csv,AG249HS,1439.11,2,AUSA
42f46193-c67b-41d5-8c0f-8ac201b17f69,pasadas_2026-07-16_343555.csv,AG309CH,994.15,2,AUTO-OESTE
42fc4c8b-ff6d-49a5-b268-2288553da987,pasadas_2026-07-29_5009A02060191.csv,AC264UA,33965.25,7,AUSA
42fd623f-b585-44fd-822b-fc717d7b945d,pasadas_2026-07-16_343555.csv,AC561DQ,4771.95,6,AUTO-OESTE
430399ba-803a-4703-b75f-f885bec2aae4,pasadas_2026-07-15_5364164.csv,AF091AI,14370.19,7,AUBASA
4305c852-6f27-4f6e-b893-a46ffc07fb11,pasadas_2026-07-15_5009A02037760.csv,AF993HA,6044.83,9,AUSA
43444718-f6fc-43ad-8f3d-5f6d16a47ed2,pasadas_2026-07-15_5364164.csv,AG893YR,13466.55,7,AUBASA
434daa27-c8b7-4414-9672-6cb90a517af9,pasadas_2026-07-15_5364164.csv,AG893YR,13466.55,7,AUBASA
435113c7-69e7-4126-bc27-f9ac31366cc3,pasadas_2026-07-29_5009A02060191.csv,AG893YR,6044.83,9,AUSA
43745887-fe38-45fb-b42b-5d84707adc40,pasadas_2026-07-15_5364164.csv,AD625QA,31427.15,5,AUBASA
438babaa-b0e8-499c-accd-3c26e99e7876,pasadas_2026-07-08_5009A02027769.csv,AF436WI,15255.79,7,AUSA
43a6cb88-9f6b-4781-a785-52d7f7e39037,pasadas_2026-07-08_5009A02027769.csv,AH543IQ,6044.83,9,AUSA
43c1f75a-766d-4230-a2d0-c772ee753c9d,pasadas_2026-07-29_5009A02052902.csv,AF993HA,9935.82,9,AUSA
43f50ffc-99db-48a8-b2f6-103c70517903,pasadas_2026-07-29_5009A02060191.csv,AH729QW,15255.79,9,AUSA
4404b002-9077-493f-8813-d78d8b029249,pasadas_2026-07-22_1947768.csv,AF136HN,8400.00,6,SANTAFE
44584408-5a93-461f-bbb5-ee30d3d9863d,pasadas_2026-07-16_343555.csv,AH729QW,5964.94,7,AUTO-OESTE
446ab049-673c-497d-9c14-790927efd964,pasadas_2026-07-15_5364165.csv,AF993HA,13466.55,7,AUBASA
448a188d-d273-4d85-a580-d619e502495b,pasadas_2026-07-29_5009A02052902.csv,AI178ER,15255.79,9,AUSA
449c4a64-9a4c-44af-a01f-b89be8763b15,pasadas_2026-07-16_343555.csv,AH185KI,4970.74,7,AUTO-OESTE
44dd4398-e9b2-4cfb-bd55-a89e29105361,pasadas_2026-07-23_5009A02044703.csv,AG507DK,16982.69,9,AUSA
45137bcd-4a23-4858-8dfa-ea0a0a84e1d9,pasadas_2026-07-16_343555.csv,EXT374,3976.59,6,AUTO-OESTE
45339fe1-c728-4564-a909-d86c64a32b1d,pasadas_2026-07-16_343555.csv,AE469PH,3976.59,6,AUTO-OESTE
4535fdc6-83c8-4647-825b-9953b67bc586,pasadas_2026-07-15_5364164.csv,AG507DK,11222.12,6,AUBASA
45443f7b-8176-45ff-9a3b-3d3aaaa341e6,pasadas_2026-07-16_343555.csv,AB456CQ,4771.95,6,AUTO-OESTE
458af475-b408-4383-8a67-8d06516063e8,pasadas_2026-07-16_493556.csv,AB456CP,4771.95,6,AUSOL
45ce0b55-f073-42d8-a076-9a9148ea09f6,pasadas_2026-07-15_5364164.csv,AH351RT,13466.55,7,AUBASA
45e240f3-4797-42dd-92da-51a08feca5d1,pasadas_2026-07-29_5009A02060191.csv,AD625QB,6044.83,7,AUSA
4612b12e-8da1-4363-9d15-cd5001cd7d0a,pasadas_2026-07-16_343555.csv,AB151SM,3976.59,6,AUTO-OESTE
46650828-6683-462f-8ecf-8ce8fd7d4bb0,pasadas_2026-07-08_5009A02027769.csv,AG916MK,6044.83,9,AUSA
46b0d14e-4038-4e89-9672-ac00a4839adc,pasadas_2026-07-23_5009A02044703.csv,AF103ZL,9935.82,7,AUSA
46cd71b5-7321-46e2-9bd8-469e8878909b,pasadas_2026-07-23_5009A02044703.csv,AF202UU,15255.79,7,AUSA
46d01354-a637-4159-9090-37daaec28251,pasadas_2026-07-29_5009A02060191.csv,AB151SM,6044.83,8,AUSA
46ee0f21-24cb-4b85-9813-84a293d327cd,pasadas_2026-07-23_5009A02044703.csv,AC295IE,6044.83,7,AUSA
46ef0194-d6b4-4c38-a081-7321cb51d3f5,pasadas_2026-07-29_5009A02052902.csv,AI178ER,9935.82,7,AUSA
46f0c1a3-81e2-492a-8214-63cb1d910305,pasadas_2026-07-15_5364164.csv,AF436WI,13466.55,7,AUBASA
4714b40a-dfda-43c8-a31a-72c28a75bdad,pasadas_2026-07-16_343555.csv,EXT374,3976.59,6,AUTO-OESTE
471d91a4-a280-4d98-aaaa-8b52076038ae,pasadas_2026-07-15_5364164.csv,AF436WI,13466.55,7,AUBASA
4768cf24-1207-4853-a69c-fae7f7e6c6ac,pasadas_2026-07-16_343555.csv,AE469PH,4771.95,6,AUTO-OESTE
4772ac9f-f924-420f-b302-f18b011eb97d,pasadas_2026-07-16_343555.csv,AC264UA,3976.59,6,AUTO-OESTE
47753e7f-6f70-4f51-bd57-000b31387a02,pasadas_2026-07-16_343555.csv,AB247VR,4771.95,6,AUTO-OESTE
47a600b1-1cbe-41c6-b8a5-f234359d2b35,pasadas_2026-07-16_343555.csv,AB633TZ,4771.95,6,AUTO-OESTE
47a9d95e-3146-4e44-96c5-0c3555da29f2,pasadas_2026-07-16_343555.csv,AH351RT,5964.94,7,AUTO-OESTE
47bfab3f-6c70-4c23-b3af-a899dddd8661,pasadas_2026-07-08_5009A02027769.csv,AB456CP,9935.82,7,AUSA
48a318f5-3221-4cc2-b224-08da82ab6083,pasadas_2026-07-29_5009A02060191.csv,AC264UA,9935.82,7,AUSA
48c925b0-11f5-4186-aa6a-251d8c775ca3,pasadas_2026-07-15_5364164.csv,AG309CO,13466.55,7,AUBASA
4949fd49-4a46-4e28-8eaf-72989684bb5b,pasadas_2026-07-23_5009A02044703.csv,AF103ZL,15255.79,7,AUSA
4a1cfff3-99f4-4f7a-bb44-64d27e9fa8a4,pasadas_2026-07-29_5009A02060191.csv,AF103ZL,9935.82,7,AUSA
4a1da9b8-d9c9-4bc2-a50f-76ac1c0cb006,pasadas_2026-07-16_493557.csv,AI348TS,994.15,2,AUSOL
4a26014f-b027-487c-9555-fc934accd060,pasadas_2026-07-22_1947768.csv,AH800QT,21000.00,6,SANTAFE
4a4372ec-ad22-4c46-bc9a-87b4252eb293,pasadas_2026-07-16_343555.csv,AF411UY,3976.59,6,AUTO-OESTE
4a4a6a82-55e6-45b8-98c8-0d3e92b5106a,pasadas_2026-07-16_343555.csv,EXT374,3976.59,6,AUTO-OESTE
4a726668-7af6-4175-b042-08536ae58456,pasadas_2026-07-15_5364164.csv,AH543IQ,26933.11,7,AUBASA
4a77d70d-7c98-449b-8344-393a71b90a95,pasadas_2026-07-16_343555.csv,AF103ZL,3976.59,6,AUTO-OESTE
4a9443fe-b9c1-454e-9dd6-38327eeb5def,pasadas_2026-07-15_5009A02037803.csv,AB633TZ,15255.79,7,AUSA
4ab9e6fe-add2-4285-a2cc-41b934cd0385,pasadas_2026-07-16_493556.csv,AG249HS,994.15,2,AUSOL
4ac018d4-5aa1-43e1-8df6-d0d3261bb8f6,pasadas_2026-07-16_343555.csv,AG916MK,4970.74,7,AUTO-OESTE
4aea33f7-69b2-4e55-8f07-564dc9d0d20d,pasadas_2026-07-29_5009A02060191.csv,AG309CO,6044.83,9,AUSA
4b2a2349-3d93-4b79-9463-85374dce8507,pasadas_2026-07-08_5009A02027769.csv,AG916MK,6044.83,9,AUSA
4b420f1c-a0cd-4e47-9f70-db6544b1e4db,pasadas_2026-07-29_5009A02060191.csv,AG507DK,6044.83,9,AUSA
4b72098a-98ec-4865-ad2d-667ae893e6af,pasadas_2026-07-03_3313955.csv,AD985XP,5200.00,6,CVSA
4b874d6d-18b4-42ba-a84a-72bd99646f35,pasadas_2026-07-29_5009A02060191.csv,AG893YR,9935.82,9,AUSA
4b96a1df-0495-4094-aeec-0ca26afa2744,pasadas_2026-07-16_343555.csv,AB633TY,4771.95,6,AUTO-OESTE
4ba57e02-904e-4f69-ac65-ccafdc9a9342,pasadas_2026-07-15_5009A02037760.csv,AI348TS,9935.82,8,AUSA
4bcd5ef8-89f8-4686-a3d9-f47df56a78cf,pasadas_2026-07-08_5009A02027769.csv,AD985XP,9731.46,8,AUSA
4be69404-f03c-4807-b1c4-3cea801b0d7d,pasadas_2026-07-16_343555.csv,AB247VR,3976.59,6,AUTO-OESTE
4c29ffd7-8bdc-4ef1-a4c5-678b8dc1edde,pasadas_2026-07-16_343555.csv,AC295IE,3976.59,6,AUTO-OESTE
4c6ea747-cc68-462c-a1e2-5a7b01bbdd8e,pasadas_2026-07-15_5364164.csv,AG916MK,33666.39,7,AUBASA
4cd23337-af8e-45d5-84fc-69f1c87672be,pasadas_2026-07-16_343555.csv,AB247VR,4771.95,6,AUTO-OESTE
4cfa3e6c-e298-4428-9599-0ee3f1a310f3,pasadas_2026-07-16_343555.csv,AE952TH,4771.95,6,AUTO-OESTE
4d2b6fb9-b3c8-41bb-a84e-caf1a257d242,pasadas_2026-07-15_5364164.csv,AH543IQ,16833.20,7,AUBASA
4d3a6e63-aafd-4d5e-91fe-a1c1e39f4bd8,pasadas_2026-07-16_329454.csv,AI042WA,1192.99,2,AUTO-OESTE
4d41fd25-2c70-4dc3-b00b-729b68ee5351,pasadas_2026-07-03_3313955.csv,AG507DK,5200.00,6,CVSA
4d56dc9a-bc07-4c0f-8b59-b14b8c87dbdb,pasadas_2026-07-15_5009A02037803.csv,AF202UU,6044.83,7,AUSA
4d6be31d-11eb-4186-b3a2-175cb0bfb3dd,pasadas_2026-07-29_5009A02060191.csv,AG939HR,15255.79,9,AUSA
4d925931-9940-43b6-affa-701ad7c9465d,pasadas_2026-07-16_493557.csv,AI348TS,994.15,2,AUSOL
4dd463f3-c422-487d-aad4-e094d2a33c41,pasadas_2026-07-16_343555.csv,AB247VR,4771.95,6,AUTO-OESTE
4dda6b79-0dba-42f0-8dbd-21d06cfb87b1,pasadas_2026-07-15_5364164.csv,AE751PA,14027.67,6,AUBASA
4e34b38a-34c0-4ba8-bfb9-b87b73994ded,pasadas_2026-07-15_5364164.csv,AF091AI,14370.19,7,AUBASA
4eab0629-3f80-4e23-a316-35de57bf4889,pasadas_2026-07-23_5009A02044703.csv,AD625QB,15255.79,7,AUSA
4ed60a02-5d08-4e25-894a-24cd4a1adc0c,pasadas_2026-07-08_5009A02027769.csv,AB456CQ,6044.83,8,AUSA
4edb2188-1a09-4704-8a7f-be177fc0247d,pasadas_2026-07-16_343555.csv,AH543IQ,4970.74,7,AUTO-OESTE
4eedc9fc-0b21-4baa-b082-72378798efbe,pasadas_2026-07-15_5364165.csv,AF993HA,26933.11,7,AUBASA
4efa082a-07d2-4ad5-92fc-33ec32e5e0fa,pasadas_2026-07-15_5009A02037803.csv,AF202UU,9935.82,7,AUSA
4f328fd5-1d65-4bdb-8a38-8536b734c0de,pasadas_2026-07-16_493556.csv,AG533MF,994.15,2,AUSOL
4fa236e0-7521-4bff-b037-2aebc7a0f0db,pasadas_2026-07-08_5009A02027769.csv,AG893YR,9935.82,9,AUSA
4fc04719-66f1-4b91-8af9-58d3f2c7a21e,pasadas_2026-07-16_493556.csv,AB633TY,3976.59,6,AUSOL
4fec0884-19f0-45a4-b1b0-e910187a116a,pasadas_2026-07-23_5009A02044703.csv,AC295IE,15255.79,7,AUSA
5009cafb-6fd9-4b4b-99df-8e2f7e1e61b2,pasadas_2026-07-08_5009A02027769.csv,AA561YA,15255.79,7,AUSA
50800c13-58ee-40ab-a8d4-dd71609b8744,pasadas_2026-07-15_5364164.csv,AG916MK,13466.55,7,AUBASA
508adc86-0f4e-436c-808d-caefe84e9ddf,pasadas_2026-07-15_5009A02037803.csv,AH185KI,6044.83,9,AUSA
512a7a24-f201-4663-bcb3-e104b835ce19,pasadas_2026-07-16_343555.csv,AE952TH,3976.59,6,AUTO-OESTE
51308c1e-14b6-4b85-b19a-47f7558738fd,pasadas_2026-07-15_5009A02037760.csv,AI348TS,4895.18,2,AUSA
51485a25-03d2-4d6a-9f3f-f8228ba0dea5,pasadas_2026-07-15_5364165.csv,AI348TS,4488.85,2,AUBASA
51601aef-5f16-434c-8c3a-ff3904d2def2,pasadas_2026-07-29_5009A02060191.csv,AC561DQ,6044.83,7,AUSA
5164461e-4f96-4cdb-af9f-1edb47439c72,pasadas_2026-07-16_343555.csv,AB247VR,4771.95,6,AUTO-OESTE
51821e68-6a51-4019-bd90-b3789d07210e,pasadas_2026-07-08_5009A02027769.csv,AE751PA,9935.82,8,AUSA
522112ad-63b1-442b-8e73-470153053060,pasadas_2026-07-08_5009A02027769.csv,AE751PA,16982.69,9,AUSA
5295213a-a647-4941-812f-329bb848eab9,pasadas_2026-07-29_5009A02060191.csv,AE952TH,9935.82,9,AUSA
52ab5a1e-bf44-4437-b916-a185b54bae5d,pasadas_2026-07-23_5009A02044703.csv,AE751PA,33965.25,9,AUSA
52c9d857-fa45-4fd3-a6c1-cd58730145ca,pasadas_2026-07-08_5009A02027769.csv,AG507DK,15255.79,9,AUSA
52f014e8-e38a-4410-8478-935ba8871b29,pasadas_2026-07-08_5009A02027769.csv,AF103ZL,6044.83,7,AUSA
530fbf98-210b-498a-aaff-64b146e3609f,pasadas_2026-07-22_1947768.csv,AC295IE,17400.00,5,SANTAFE
5316b28c-4451-4518-b179-7187c04ac179,pasadas_2026-07-23_5009A02044703.csv,AG309CO,16982.69,9,AUSA
53531a3b-df4a-452a-bbc1-5f8f5145b638,pasadas_2026-07-15_5009A02037803.csv,AH185KI,6044.83,9,AUSA
535ef0a3-dcbb-47de-a6a3-1139b5372af3,pasadas_2026-07-29_5009A02052902.csv,AI348TS,9935.82,9,AUSA
5386ef4d-bd10-46be-b02f-e3209c125c9f,pasadas_2026-07-16_343555.csv,AB247VR,3976.59,6,AUTO-OESTE
5391b51f-ed97-4db1-a487-8150aacdb63d,pasadas_2026-07-16_343555.csv,EXT374,3976.59,6,AUTO-OESTE
53aa70d3-de60-4827-9d4d-29883e5fea57,pasadas_2026-07-15_5364164.csv,AG309CO,14370.19,7,AUBASA
5446da41-fa1e-44cd-9b53-5b23b5259b73,pasadas_2026-07-15_5364164.csv,AG893YR,33666.39,7,AUBASA
5486a215-7aee-49e7-bd88-d67bd1fbe370,pasadas_2026-07-16_343555.csv,AB151SM,4771.95,6,AUTO-OESTE
54946f99-9456-46ef-b10c-c36ecc77f682,pasadas_2026-07-15_5009A02037760.csv,AI042WD,9935.82,7,AUSA
549604c7-cf39-453b-b4d9-79ddc1969f52,pasadas_2026-07-16_493556.csv,AG939HR,4970.74,7,AUSOL
54a00c41-dc31-4821-9cd9-7009807b323b,pasadas_2026-07-23_5009A02044703.csv,AB247VR,15255.79,7,AUSA
54a21b10-814f-4a00-b1b3-38e7dbfe7a95,pasadas_2026-07-03_3313955.csv,AF091AI,7500.00,7,CVSA
54a995c0-5bb4-45b2-b56c-8940b02c0e1d,pasadas_2026-07-15_5009A02037803.csv,AG939HR,9935.82,9,AUSA
54c73f19-7c89-4c4b-a425-60b9dcd3cb23,pasadas_2026-07-15_5364164.csv,EXT374,11975.15,6,AUBASA
54cad53c-c5eb-4595-b183-2a9729d25f5f,pasadas_2026-07-23_5009A02044703.csv,AE908YR,2035.11,2,AUSA
55069e29-789a-40af-839f-5a0177cdfd64,pasadas_2026-07-16_493556.csv,AF202UU,5964.94,7,AUSOL
5596ac77-7e0c-493f-bb50-699835942ed7,pasadas_2026-07-08_5009A02027769.csv,AH351RT,15255.79,9,AUSA
559c5344-90f7-4616-b4c5-66552658ed7f,pasadas_2026-07-16_343555.csv,AF202UU,5964.94,7,AUTO-OESTE
559eb275-0a10-4a3b-ad41-3a12064d1099,pasadas_2026-07-16_343555.csv,AB247VR,4771.95,6,AUTO-OESTE
55ab1035-084d-49af-8549-614438d22a04,pasadas_2026-07-22_1947769.csv,AF993HA,21000.00,6,SANTAFE
55c41cc8-3b61-4324-bd63-361118e2402a,pasadas_2026-07-15_5364164.csv,AA561YA,14027.67,6,AUBASA
55d300ce-8438-4834-bc13-949ca60ca85f,pasadas_2026-07-16_343555.csv,AF411UY,4771.95,6,AUTO-OESTE
56167eaa-ea3c-43cc-a807-53e643cff0b0,pasadas_2026-07-08_5009A02027769.csv,AF103ZL,15255.79,7,AUSA
561e00fa-2a4b-4495-9945-254174bd9046,pasadas_2026-07-23_5009A02044703.csv,AF103ZL,6044.83,7,AUSA
56273a0a-18f7-4b42-ba28-2adc296282f2,pasadas_2026-07-29_5009A02052902.csv,AF993HA,33965.25,9,AUSA
56c71c86-7715-482a-9f43-fab653f25ddb,pasadas_2026-07-16_343555.csv,AC264UA,3976.59,6,AUTO-OESTE
56d79ae6-c52e-41de-a55e-7bb924b2adb7,pasadas_2026-07-08_5009A02027769.csv,AH351RT,9935.82,9,AUSA
56e8e0eb-0459-4522-a24e-42c877fb1a09,pasadas_2026-07-16_343555.csv,AB247VR,3976.59,6,AUTO-OESTE
56f7248f-fad5-4c1f-b84f-e27fdf6d414a,pasadas_2026-07-22_1947768.csv,AG939HX,17400.00,5,SANTAFE
56fc782c-ba85-4aea-9765-ad369c64c34d,pasadas_2026-07-16_493556.csv,AG309CH,994.15,2,AUSOL
572b9f12-eea2-41c1-a15d-116baaaa21c8,pasadas_2026-07-29_5009A02052902.csv,AF993HA,9935.82,9,AUSA
5743a3c0-319e-4dbf-8515-0add6d4e3ab3,pasadas_2026-07-03_3305880.csv,AF993HA,7500.00,7,CVSA
5755463c-ddfd-4682-98b4-3f4814f53cad,pasadas_2026-07-16_493556.csv,AD625QB,3976.59,6,AUSOL
57586d42-744b-4148-8f8a-468ce1773d9b,pasadas_2026-07-16_343555.csv,AF993HK,4771.95,6,AUTO-OESTE
578a8caf-3742-4e29-af26-24407ebd64b4,pasadas_2026-07-16_343555.csv,AG939HR,5964.94,7,AUTO-OESTE
57974d64-e5b1-4c03-9ac8-dfc31b1b7a49,pasadas_2026-07-15_5364164.csv,AH351RT,26933.11,7,AUBASA
579e10a6-5c99-4ab3-a31b-5784ef965c05,pasadas_2026-07-15_5364164.csv,AG916MK,14370.19,7,AUBASA
57bf32f8-60ed-48d9-8ac8-c63eb36728ea,pasadas_2026-07-29_5009A02060191.csv,AB633TZ,15255.79,7,AUSA
57daa197-8303-4d5c-ab6a-cf53f5608713,pasadas_2026-07-16_343555.csv,AB151SM,4771.95,6,AUTO-OESTE
58006347-ca4a-437b-b8a7-5e443fe3400d,pasadas_2026-07-23_5009A02044703.csv,AE751PA,6044.83,9,AUSA
5852a901-9e4f-4044-880d-078b7eb39ed5,pasadas_2026-07-16_343555.csv,AB633TZ,4771.95,6,AUTO-OESTE
586b6761-329b-494d-bfd7-dc3440dcd15f,pasadas_2026-07-15_5364164.csv,AH543IQ,13466.55,7,AUBASA
5870f547-0303-43f2-99b0-9917415236fd,pasadas_2026-07-16_343555.csv,AB633TZ,3976.59,6,AUTO-OESTE
588e64a0-4e63-4c65-8020-70b6f06c1278,pasadas_2026-07-16_343555.csv,AD625QA,4771.95,6,AUTO-OESTE
58aeb0d7-241e-4a4c-acd6-61e7342fdd59,pasadas_2026-07-16_343555.csv,AC264UA,4771.95,6,AUTO-OESTE
58bcb6d7-65ed-48b7-8036-5ab78761bf1a,pasadas_2026-07-15_5364164.csv,AG893YR,28740.39,7,AUBASA
59060c59-4f91-4cf3-a5d9-1994872ba454,pasadas_2026-07-08_5009A02027769.csv,AB456CQ,15255.79,8,AUSA
59209956-aeaf-47bd-9863-3c71f44bd673,pasadas_2026-07-29_5009A02052902.csv,AF993HA,9935.82,9,AUSA
596efa45-d666-4f63-87e6-b015f60d5414,pasadas_2026-07-29_5009A02052902.csv,AI348TS,3454.21,2,AUSA
59cc870d-f7be-4b8b-9a02-f6ceea88aa88,pasadas_2026-07-03_3313955.csv,AF091AI,7500.00,7,CVSA
59d7933a-9c61-4678-8b94-b1e5d4cda930,pasadas_2026-07-15_5009A02037760.csv,AF993HA,9935.82,9,AUSA
59da91c9-28b7-407a-a62f-2d8436488957,pasadas_2026-07-16_343555.csv,AE952TH,3976.59,6,AUTO-OESTE
59edef64-bcc6-4895-9baf-1a6818f9d2d4,pasadas_2026-07-29_5009A02060191.csv,AG893YR,6044.83,9,AUSA
59ffe69c-c08a-4c97-8acb-84e3b195d752,pasadas_2026-07-23_5009A02044703.csv,AH543IQ,15255.79,9,AUSA
5a04d866-8d72-4183-8e21-5137f69c731d,pasadas_2026-07-15_5364164.csv,AH351RT,14370.19,7,AUBASA
5a09b569-21fe-4994-9be6-9e47b2714da4,pasadas_2026-07-16_343555.csv,OWG130,4771.95,6,AUTO-OESTE
5a254787-59e4-4bb1-976d-81192afed4e1,pasadas_2026-07-16_343555.csv,AE469PL,3976.59,6,AUTO-OESTE
5a300d30-abc2-4aac-9877-1a1170c3df6a,pasadas_2026-07-16_343555.csv,AH351RT,4970.74,7,AUTO-OESTE
5a40cc96-5ce9-43dc-a0a0-1b035d53f918,pasadas_2026-07-08_5009A02027769.csv,AE469PH,9935.82,7,AUSA
5a44b185-cffa-403c-883a-901de879d550,pasadas_2026-07-29_5009A02060191.csv,AG507DK,15255.79,9,AUSA
5a4fca19-6271-4ffa-b9de-cf58e2befce3,pasadas_2026-07-15_5364164.csv,AH729QW,13466.55,7,AUBASA
5a552f72-5355-4adf-b2a1-f32d4081c85e,pasadas_2026-07-16_493556.csv,AF533SR,5964.94,7,AUSOL
5a7485c4-0acf-4d7d-8e05-e5164747ecea,pasadas_2026-07-15_5364164.csv,AG309CO,13466.55,7,AUBASA
5a75126c-1e00-45d7-acdc-7b23fa9ec8f9,pasadas_2026-07-08_5009A02027769.csv,AB456CU,9935.82,7,AUSA
5a822eb3-bd46-4375-8a6f-26204e114b07,pasadas_2026-07-15_5364164.csv,AG309CO,13466.55,7,AUBASA
5a9efd67-e6bd-41e4-8874-8acaa882d130,pasadas_2026-07-15_5364164.csv,AG893YR,13466.55,7,AUBASA
5b03f1e2-1624-4e12-9680-676d089f8760,pasadas_2026-07-15_5364164.csv,AG309CO,14370.19,7,AUBASA
5b3aa65d-fd8b-4e1a-979e-3da85c09a215,pasadas_2026-07-16_343555.csv,AB633TZ,3976.59,6,AUTO-OESTE
5b4b11e9-970d-4a33-abed-d80e8653c6bd,pasadas_2026-07-16_343555.csv,AB633TY,4771.95,6,AUTO-OESTE
5be89d86-5329-414d-a277-bd9616b6c73c,pasadas_2026-07-03_3313955.csv,AG507DK,5200.00,6,CVSA
5c03c4f9-d10a-4da1-a5f3-caa7facca808,pasadas_2026-07-15_5364164.csv,AG309CO,13466.55,7,AUBASA
5c7ddc40-7375-4a3f-ba92-76caf24b0415,pasadas_2026-07-29_5009A02060191.csv,AD482MT,9935.82,7,AUSA
5c87912a-ec00-4d58-bc95-197aecabdd7d,pasadas_2026-07-15_5364164.csv,AB456CP,11975.15,6,AUBASA
5c9c3d18-f23f-425f-a43c-dd131058a024,pasadas_2026-07-16_343555.csv,AF202UU,4970.74,7,AUTO-OESTE
5cbe7afc-ca0d-4a7b-aa1a-a08822eb594f,pasadas_2026-07-16_343555.csv,AB633TY,3976.59,6,AUTO-OESTE
5cd64d84-f2c3-4090-ad3b-1e2b5c2615f4,pasadas_2026-07-16_343555.csv,AD239PP,3976.59,6,AUTO-OESTE
5cdb6a26-3014-4ad1-9805-475d0cc20e8f,pasadas_2026-07-16_343555.csv,AB247VR,4771.95,6,AUTO-OESTE
5d073eb2-8826-4d6d-bb31-e7ccb2f8921f,pasadas_2026-07-08_5009A02027769.csv,AG309CO,9935.82,9,AUSA
5d236dff-7c0d-4160-9a9a-7ed872a2a90d,pasadas_2026-07-15_5009A02037803.csv,AB633TZ,6044.83,7,AUSA
5d6b1d8c-ce9b-44b2-8944-291ecec484c7,pasadas_2026-07-29_5009A02060191.csv,AG249HS,1439.11,2,AUSA
5d988211-be8b-4ec7-ab8f-adc54badbd01,pasadas_2026-07-23_5009A02044703.csv,AD239PP,15255.79,7,AUSA
5db3fbb2-ccef-46a0-bf11-8419139ca666,pasadas_2026-07-16_343555.csv,AA561YA,3976.59,6,AUTO-OESTE
5dba1430-31a7-4969-94c2-2d806f68c8fc,pasadas_2026-07-16_343555.csv,AD667DM,3976.59,6,AUTO-OESTE
5ddfbebf-a29d-4f26-be4b-ce90eab9028f,pasadas_2026-07-22_1947769.csv,AF993HA,21000.00,6,SANTAFE
5dee3715-d0ef-40db-b764-e2ba5657cc1c,pasadas_2026-07-29_5009A02060191.csv,OWG130,15255.79,7,AUSA
5e054ae5-42ce-4d91-9472-6fad0a0231da,pasadas_2026-07-08_5009A02027769.csv,AH351RT,9935.82,8,AUSA
5f006e8e-70eb-45e7-aaf9-29090f8eb6e2,pasadas_2026-07-08_5009A02027769.csv,AF533SR,15255.79,9,AUSA
5f007bb9-2b2e-44ce-ac02-bc9f12336fb2,pasadas_2026-07-16_343555.csv,AB633TY,3976.59,6,AUTO-OESTE
5f024247-343b-4667-8024-ceb2a1faf7bd,pasadas_2026-07-08_5009A02027769.csv,AG309CO,9935.82,9,AUSA
5f044810-6758-4e7a-81b6-2227986fd9d2,pasadas_2026-07-15_5364164.csv,AB151SM,11975.15,6,AUBASA
5f06be3b-e047-40b1-b06f-c6d440e96f1b,pasadas_2026-07-16_493556.csv,AF202UU,4970.74,7,AUSOL
5f1d9b06-89c7-4507-9f53-854abd7b810e,pasadas_2026-07-16_343555.csv,AE469PL,3976.59,6,AUTO-OESTE
5f2a67e5-af3b-4ff0-ba6c-ec427055ccdd,pasadas_2026-07-16_343555.csv,AG916MK,4970.74,7,AUTO-OESTE
5f56bb54-b159-4fad-9b4c-df26bcbfebed,pasadas_2026-07-29_5009A02060191.csv,OWG130,6044.83,7,AUSA
5f5c9cf9-441f-4efd-a1fb-b7b4151904b2,pasadas_2026-07-08_5009A02027769.csv,AA561YA,16982.69,7,AUSA
5f78387c-b364-4e3b-a138-ef46ef30da9e,pasadas_2026-07-16_343555.csv,AF103ZL,4771.95,6,AUTO-OESTE
